9.96451e+08,4.8467e+08,McDonnell Douglas
9.96538e+08,8.2444e+07,Lockheed Martin
9.96538e+08,1.86402e+07,McDonnell Douglas
9.96538e+08,4.93377e+07,McDonnell Douglas
9.96624e+08,2.9e+07,Boeing
9.96624e+08,5.40838e+07,Lockheed Martin
9.96624e+08,1.32427e+07,Boeing
9.9671e+08,2.70572e+07,McDonnell Douglas
9.96797e+08,4.38e+07,Boeing
9.97142e+08,3.0712e+07,Lockheed Martin
9.97229e+08,7.34e+07,Lockheed Martin
9.97315e+08,3.364e+07,Boeing
9.97402e+08,1.93193e+07,Lockheed Martin
9.97402e+08,6.0995e+06,Lockheed Martin
9.9792e+08,1.492e+08,Lockheed Martin
9.9792e+08,1.1e+07,Lockheed Martin
9.98266e+08,8.43174e+08,Lockheed Martin
9.98438e+08,2.51794e+08,Lockheed Martin
9.98611e+08,5.68394e+06,Lockheed Martin
9.99043e+08,1.17745e+07,McDonnell Douglas
9.9913e+08,5.18635e+06,McDonnell Douglas
9.9913e+08,2.53678e+07,Lockheed Martin
9.9913e+08,1.23593e+06,Lockheed Martin
9.99216e+08,1.47396e+07,Lockheed Martin
9.99562e+08,1.07e+07,Lockheed Martin
9.99562e+08,6.49400e+06,Boeing
1.00008e+09,2.54e+07,Lockheed Martin
1.00008e+09,5.93291e+06,Lockheed Martin
1.00025e+09,1.18712e+07,Boeing
1.00043e+09,3.2168e+07,Boeing
1.00043e+09,7.1e+06,Boeing
1.00068e+09,5.02214e+07,McDonnell Douglas
1.00086e+09,7.4e+09,Lockheed Martin
1.00086e+09,8.18371e+08,Lockheed Martin
1.00086e+09,4.36446e+07,Lockheed Martin
1.00086e+09,2.65045e+07,Lockheed Martin
1.00086e+09,1.95773e+07,Boeing
1.00086e+09,7.93805e+06,Boeing
1.00094e+09,963632,Boeing
1.00094e+09,1.94536e+07,McDonnell Douglas
1.00094e+09,9.93682e+06,McDonnell Douglas
1.00094e+09,8.57029e+06,Lockheed Martin
1.00094e+09,6.18913e+06,Boeing
1.00103e+09,1.8724e+07,Boeing
1.00103e+09,1.3161e+07,Lockheed Martin
1.00103e+09,1.22687e+07,Lockheed Martin
1.00103e+09,7.70753e+06,Lockheed Martin
1.00138e+09,5.88482e+06,Boeing
1.00138e+09,1.177e+08,Boeing
1.00138e+09,7.14127e+06,Boeing
1.00138e+09,9.91756e+06,Lockheed Martin
1.00138e+09,5e+06,Lockheed Martin
1.00138e+09,5e+06,Boeing
1.00146e+09,259445,Boeing
1.00146e+09,5.09775e+06,Boeing
1.00146e+09,1.68144e+07,Lockheed Martin
1.00146e+09,7.982e+06,Lockheed Martin
1.00155e+09,7.4e+09,Boeing
1.00155e+09,4.62263e+07,Lockheed Martin
1.00155e+09,3.41666e+07,Boeing
1.00155e+09,2.2084e+07,Lockheed Martin
1.00155e+09,1.18258e+07,Lockheed Martin
1.00155e+09,6.92158e+06,Lockheed Martin
1.00155e+09,5.88646e+06,McDonnell Douglas
1.00155e+09,1.0205e+07,Lockheed Martin
1.00155e+09,5.28562e+06,McDonnell Douglas
1.00164e+09,5.01658e+08,McDonnell Douglas
1.00164e+09,1.82941e+08,Lockheed Martin
1.00164e+09,1.56625e+08,McDonnell Douglas
1.00164e+09,6.4674e+07,Boeing
1.00164e+09,2.35e+07,McDonnell Douglas
1.00164e+09,1.35795e+07,McDonnell Douglas
1.00164e+09,1.16125e+07,Lockheed Martin
1.00164e+09,9.59920e+06,Boeing
1.00164e+09,9.30055e+06,Boeing
1.00164e+09,5.50875e+06,Boeing
1.00164e+09,5.12149e+06,Boeing
1.00164e+09,1.22288e+08,McDonnell Douglas
1.00164e+09,9.99699e+06,Lockheed Martin
1.00164e+09,5.25155e+06,McDonnell Douglas
1.00164e+09,5.21448e+06,McDonnell Douglas
1.00189e+09,3.13e+07,Boeing
1.00189e+09,7.2e+06,Lockheed Martin
1.00189e+09,6.88285e+06,Boeing
1.00189e+09,799105,Boeing
1.00189e+09,6.0308e+06,Lockheed Martin
1.00198e+09,995229,Boeing
1.00198e+09,1.00395e+06,Boeing
1.00207e+09,1.355e+08,Lockheed Martin
1.00259e+09,1.74e+07,Boeing
1.00267e+09,6.3669e+06,Lockheed Martin
1.00345e+09,2.76869e+07,Boeing
1.00397e+09,4.7e+07,Boeing
1.00397e+09,8.9718e+06,McDonnell Douglas
1.00405e+09,1.89819e+10,Lockheed Martin
1.00431e+09,4.78961e+07,Lockheed Martin
1.00431e+09,7.70982e+06,Lockheed Martin
1.00449e+09,6.5e+06,Lockheed Martin
1.00449e+09,1.18048e+07,Lockheed Martin
1.00449e+09,9.29472e+06,McDonnell Douglas
1.00449e+09,8.213e+06,Lockheed Martin
1.00457e+09,1.94092e+07,Boeing
1.00457e+09,7.594e+07,Lockheed Martin
1.00466e+09,7.00732e+07,Boeing
1.00466e+09,3.58e+07,McDonnell Douglas
1.00492e+09,1.26768e+07,McDonnell Douglas
1.00492e+09,7.68805e+06,Boeing
1.005e+09,1.936e+07,McDonnell Douglas
1.005e+09,9.7e+06,Boeing
1.00509e+09,7.31e+07,McDonnell Douglas
1.00509e+09,2.17922e+07,McDonnell Douglas
1.00509e+09,2.12e+07,Lockheed Martin
1.00509e+09,2.35e+07,Lockheed Martin
1.00518e+09,4.35466e+07,Lockheed Martin
1.00518e+09,7.72982e+06,Lockheed Martin
1.00526e+09,3.61325e+07,Lockheed Martin
1.00526e+09,5e+06,Lockheed Martin
1.00526e+09,5.97084e+06,McDonnell Douglas
1.00561e+09,5.8615e+06,Lockheed Martin
1.0057e+09,9.82679e+07,McDonnell Douglas
1.0057e+09,1.58906e+07,Lockheed Martin
1.00578e+09,2.41993e+08,McDonnell Douglas
1.00578e+09,7.74828e+06,Lockheed Martin
1.00613e+09,8.0745e+07,Lockheed Martin
1.00613e+09,2.12615e+07,Boeing
1.00621e+09,5.56321e+07,Boeing
1.0063e+09,5.2e+06,McDonnell Douglas
1.00682e+09,4.53322e+07,Boeing
1.00682e+09,7.58804e+06,Lockheed Martin
1.00691e+09,2.62525e+08,Lockheed Martin
